paremeters:
tick: 0.02
popsize: 50
eva_num: 30
n_signages: 10
��ʼ�����: 
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,37,61,1,86,104,64,33,75,71.1875,86.125,70,46,45.25,74.6875,87,65.25,54.375,71.25,84,61,
0,0,97,64,104,64,78,79,55.75,58.125,104,64,66,60,48,75,54.25,82.5,16,79,77.875,66.25,
0,0,11,69.5,64,76,91.5,71.375,88,75,96,61,46,79.5,98,64,72,61,94.5,73.5,75,63,
0,0,104,64,64,65,87,61,76.125,74.875,96,64,88.875,75,64.5,57.5625,51.5,86.75,12,89,97,64,
0,0,63.5,80.5,14,51,1,89,61.5,75.5,104,64,32,65,60.875,67.8125,77,71.625,34,79,72.5,79,
0,0,104,61,51,52,100,64,46.5,77,89,79,21,79,48,61,80,77,91,79,88,61,
0,0,53.75,66,92.4375,70.25,1,89,61.875,71.75,1,86,54,61,32,75.375,79,61,26,61.5,52.75,53,
0,0,32.125,72.125,66.875,60,36,79,62.5,85,35,77,79,61,1,86,95.25,62,42,79,104,61,
0,0,61.5,59.5,39,79,104,64,77.375,65.625,29,79,33,70,104,64,47.125,75.125,29,61,84,61,
0,0,19,79,1,86,11,89,55.125,89.125,1,86,102,64,64.5,61,96,64,53,74.25,70,61,
0,0,104,64,57.4375,83.25,94,65,74.25,61.375,52.25,63.75,71.5,64.5,80,61,84,79,61.75,56.5,68.0625,77.75,
0,0,96,61,57,58,16,79,66.25,74.125,1,86,87.75,64,59,81,61.6875,69.625,92,79,75.9688,61.4062,
0,0,62.5,1,1,86,67.5,47.5,51.5625,75.3125,73.875,73.75,59.4375,62.5,25,79,57.75,87.75,1,89,66.125,60,
0,0,104,64,56.5,72.875,53.875,70,57,68.5,104,61,87,61,29.5,64,61,78.5,70.5,89.5,102,61,
0,0,21,79,104,61,89,61,75,77,8,86,68,61,51,70.5,75.125,77.5,1,89,80,61,
0,0,1,89,104,64,104,61,60,89,80,79,91,79,64,61,70.125,88.375,8,86,82.1875,61,
0,0,104,61,53,49.5,1,86,47,79,31.25,66.5,72,72,55,55.5,74,46,80,79,83.75,78.25,
0,0,25,79,92,79,100,61,86,61,77,61,70,79,83,75,64,62,104,64,58,70,
0,0,5,89,104,64.5625,73,61,72,89,104,64,54.25,77.25,51,84,87,61,2.5,86.75,104,61,
0,0,94,61,76,79,97,61,81,79,56,68,51,68,80,79,94.5,62,48,64,1,89,
0,0,55,89,94,65,104,61,52.375,75.5,104,64,96,61,88,61,63.0625,71.375,14.75,86.75,70.75,79.25,
0,0,104,61,34,79,104,64,85,61,1,89,104,61,69.5,69.375,60.25,63.75,1,86,102,61,
0,0,70,66,51.25,79.625,48,72,80.625,61,51,68,40,78,83,75,66.375,70.25,20,79,89,77,
0,0,48,79,87.75,61,51,55,64,71,104,64,57.5,83,88,68,82.625,70,99,61,53,70,
0,0,60,89,88,61,63.25,66,33,61,39,73.5,82,61,75,61,48,79,73,64,79.5,61,
0,0,98,61,52.75,63.0625,104,61,73,61.5,94,65,73,78.5,61,49,86.5,73,61,86,90,69,
0,0,104,64,61.9375,83.125,88.125,73,68.75,71.375,103,64,80,74,104,61,59.25,78,55.25,83.25,73,64,
0,0,40,78,72,61,1,89,48,61,14,75,60.6875,78.25,73.875,77.75,63.25,57,25.5,62.5,104,61,
0,0,1,88.25,56.3438,72,64.75,55.75,58.5,55.875,104,64,73,89,97,64,53.375,76,40,79,71.3125,73,
0,0,35.5,78,75,61,104,64,41,61,1,86,98,64,61.875,70.75,67.5,78.25,61.5,86.5,97,64,
0,0,1,88.3125,72.75,65,29,67,66.5,65.75,39.25,74.5,75,79,32,61,43.75,72.25,29,79,70,61,
0,0,38,79,51.75,55.375,59,89,87,79,28.5,75.5,70,61,67.625,67.625,98,64,28,61,51.125,57.875,
0,0,1,89,104,61.5,104,61,51,58,64,60,36,79,68.75,71.125,39,61,63.875,81.25,54,59,
0,0,54,83.75,39.25,77.25,68,72.5,70,86,82.375,79.8125,55,89,99,64,90,61,30.5,62.5,92,61,
0,0,55.5625,48.7812,64.6875,74,82.375,67,63,60.75,104,64,80.6562,71.875,91,79,75.75,61.25,40,61,62,64,
0,0,73,61,53,65,15,68.5,66,89,1,86,74,61,79,79,61.75,68.125,78,61,73,61,
0,0,69,61,51.5625,67.25,63,89,97,64,83,61,77,69.5,102.5,63.8125,68,69.25,21.25,72.625,68.0938,72.6562,
0,0,2,86,82.625,79.3125,1,86,54.5,60.5,102,64,43.25,75.75,34,64,87,79,81,79,78,75,
0,0,40,74,69.875,77.25,25.25,74,74,89,62.5,87.5,41.375,77,23.25,77.25,85.75,78.125,26.5,73.5,88,74.5,
0,0,66,86,81.3125,61.875,72.75,89,81,79,32,61,55.5,74.1875,90,79,81,61,41,6,58,61,
0,0,22.5,67.875,90.375,61,77,79,57.75,85.25,7,86,79.3438,63.625,56.5,89.625,64,45,1,86,61,55,
0,0,91.5,75.5,46,75,63.125,69.5,82,79,31,75,60,56.125,60.125,55.25,98,64,44,6,64.125,88.5,
0,0,64.75,75.875,34,79,1,89,75.5,71.5,42.25,71,53,65,103,64,81,61,44,65,77.5,69.25,
0,0,3,86,48,61,103,64,87,61,80,61,104,61,104,61,59.5,71.25,53.5,57,42,79,
0,0,56.8125,52.7812,14.5,78.75,68,75,76,79,104,64,65,79,45,79,100.469,63.9375,104,61,85,61,
0,0,81.1875,71.3438,27,70,84,61,70,86,60,89,34.5,70,61,84,73,46,1,89,90,79,
0,0,64,66.5,72,61,40,79,66.5,79.125,26,79,49,6,85,61,51.75,65.75,52,61,93,79,
0,0,46,79,94,65,104,64,64.5,60,104,61,35,61,104,64,59.75,87.625,102,64,78.875,71,
0,0,1,89,90,70,23,74.5,86,61,68,61,63.125,3,104,64,88,61,51,78,52.5,69.625,
��ǰΪ��6����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,38.1875,77.2188,72.875,71.3125,90.9375,73,66.625,60.375,81.25,66.25,9,89,51.0625,62.8125,47.6875,65.1875,94,65,51,58,
0,0,37,61,67,61,74.875,79,33,75,71.1875,86.125,70,46,45.25,74.6875,104,61,54.375,71.25,84,61,
0,0,99,61,103.188,64,62,49,72,71,104,64,50.3281,73.9375,48,75,75,61,16,79,77.875,66.25,
0,0,53.5,75,70.375,61.0938,104,61,58.0625,89.25,86,66,65,89,51,76,88.25,67,104,64,82,61,
0,0,52.75,66,69.125,72.25,87,61,70.5,66.25,96,64,77,61,64.5,57.5625,60,68,2,86,97,64,
0,0,40.25,79.25,87.8125,79.7812,1,86,68,61,104,64,77,79,60.875,67.8125,80.9375,72.1875,77,79,64,85,
0,0,88.0625,66.8125,61.4375,64.5,62,61,46.5,77,91.5,63,76,79,48,61,80,77,91,79,88,61,
0,0,27,79,97.375,61.4375,94,61,61.875,71.75,62.5,88,48,61,94,68.5,79,61,1,89,88,69,
0,0,87.375,71.4375,54,89,10.4375,87,62.5,85,35,77,79,61,88,68,68.625,72,42,79,57.75,64.125,
0,0,64.5,79.5,51.5625,66.25,104,64,41.375,72,77,61,33,70,92,77.7188,47.125,75.125,29,61,84,61,
0,0,50,73,68,65,44,79,69.6875,66.0625,31,61,72.3125,69.0938,104,64,78,61,53,74.25,41.5,71.1562,
0,0,104,64,98,64,46.5,62.5,78,61,86,61,79,61,103,64,68.25,63.75,61.75,56.5,17,79,
0,0,96,61,57,58,104,64,66.25,74.125,1,86,61,89,30.5,61,61.6875,69.625,92,79,93,61,
0,0,62.5,1,76,61,81,61,61.25,64.75,104,61,70,68,25,79,70.7344,72.7188,1,89,64.75,74.875,
0,0,81.1875,69.8438,57.375,67.9375,34,61,78,79,33,79,73,63.5,52.75,88.1875,86,61,32,79,103,64,
0,0,21,79,104,61,59,53.5,75,77,104,64,68,61,51,89,75.125,77.5,61,89,80,61,
0,0,37.6875,75.5938,104,64,19,66,77,79,85,79,47.5,70.5,64,61,70.125,88.375,76,79,81,75,
0,0,104,61,71.1875,61,69,73,47,79,103,64,68,65,43,79,55.4375,62,1,86,76.5,61,
0,0,25,79,82,79,91,61,77,61,104,61,43.5,73.5,104,61,33.25,78.5,63.1875,57.625,38,75,
0,0,68.5938,77.6719,57.5625,57.375,104,61,58,69,104,64,51.5625,79.5,82.875,71.375,64.625,53.9375,91.25,68.75,64,72,
0,0,94,61,79.0625,70.9375,47.6875,70,72,69,56,68,61.5,77.5,51,57,62.5,72.375,43,79,1,89,
0,0,1,86,94.3438,78.5625,103,61,72,61,45.5,61,81,61,88,61,52.5,61.5,99,64,61,74.125,
0,0,1,89,60.5,78.5625,34.9062,65.25,71.0625,66.1875,1,89,63,89,76,61,72,68,94,65,48,73,
0,0,70,66,55,75.5,104,61,70.5625,70.625,101,61,33.625,78,98,61,66.375,70.25,64.5,80,68.0156,63.7969,
0,0,1,89,99.6875,62.3438,51,55,72.75,75.25,12,68.5,98,61,101,62.5,52.5625,65.6875,99,61,53,70,
0,0,74,61,73,61,63.25,66,67,68.625,39,73.5,74,61,64,85,48,79,33,79,79.5,61,
0,0,98,61,103,64,104,64,64,60,37.375,73.75,73,78.5,44,79,51.125,75.25,61,86,72,61,
0,0,104,64,61.25,81.75,61.25,63.5,79,79,85,79,65,89,58,75.5,59.25,78,56.875,76.5,78.3125,61,
0,0,42.5,73.1562,72,61,46,61,48,61,14,75,58.5,70.5,73.875,77.75,63.25,57,42.875,61.875,66.5,87.5,
0,0,1,88.25,56.3438,72,44,79,55.875,86.4375,31,79,70,77,75,79,53.375,76,1,86,71.3125,73,
0,0,104,61,37,79,46,75,84,61,1,86,74,66,85,61,67.5,78.25,71,46,48,79,
0,0,1,88.3125,14.5,77.75,51.5625,89,51.5,71.5,46.5938,73.5625,104,62,32,61,77,61,59.1875,76.25,70,61,
0,0,38,79,43,79,1,86,87,79,28.5,75.5,70,61,72.875,68.0625,72,61,79.9375,67,80,61,
0,0,89,61,104,61.5,81,79,55,71,14.5,87.5,36,79,68.75,71.125,66.875,71.25,1,86,95,61,
0,0,96,61,39.25,77.25,68,72.5,70,86,53.25,74.75,55,89,99,64,76.25,65.1875,58.25,63.75,79,72.25,
0,0,1,86,64.6875,74,104,61,63,60.75,12.5938,85.5625,86,69.5,58.6875,64.4375,75.75,61.25,48,75,80,61,
0,0,73,61,82,79,63.5,66,66,89,64,85,74,61,79,79,88,72,12,51,85.125,79.875,
0,0,1,87,51.5625,67.25,59.625,89.5,82,61,1,86,70,86,56,71,68,69.25,81,79,68.0938,72.6562,
0,0,2,86,51.4062,79.125,1,86,54.5,60.5,81,61,43.25,75.75,95.25,61.9062,66,60,57,78,78,75,
0,0,40,74,34,79,9,86,74,89,73,89,41.375,77,92.5,67.375,60,58,1,88,88,74.5,
0,0,104,61,46.5,77.5,34,65.5,81,79,64,89,66,60,83.9375,74.25,59.6875,58.6875,27,79,96.4062,62.5,
0,0,1.5,87.0938,90.375,61,77,79,57.75,85.25,96,61,39,79,58,65,77.5,79.375,1,86,61,55,
0,0,22.125,77.125,72,61,74.375,79,48,75.5,64,64,63,70,71.375,86.3125,98,64,66.4375,75.125,64,60,
0,0,23.375,67.0625,81,61,104,64,64,89,32,79,88,61,103,64,85,61,22,79,77.5,69.25,
0,0,25.5,75,77.5,71,56.5,66.25,74,86,48.5,73.5,56.1875,30.5,88.5,70.5,59.5,71.25,53.5,57,73,65,
0,0,21,79,104,64,68,75,76,79,104,64,83,79,45,79,47.875,79.4375,104,64,78.75,64,
0,0,8,86,75.9062,77.1875,84,61,82,61,99.375,63.125,45,79,87,79,52.1875,57.625,56.125,75.25,71.4688,69.625,
0,0,104,61,72,61,58,69,81,61,68,61,57.25,64.625,71,79,66,60,104,61,56.9375,72.375,
0,0,80.5,69,65.125,87.625,47,79,94.125,66.375,104,61,35,61,104,64,74.0625,73.5,79,79,63.75,63.8125,
0,0,41.25,75,92.5,79,92.5,61,86,61,68,61,58,81,64.9375,79.875,64,65,81,78.75,88,61,
��ǰΪ��7����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,104,61,96,64,82.8438,65,66.625,60.375,71,61,64,60,104,62.2812,57.875,77,75,79,73,65,
0,0,93,61,64.6562,72.5,53,66,71.5,89.125,71.1875,86.125,52.25,61.5,73,86,82.75,69.875,61.4375,44.4375,78,79,
0,0,104,61,74.5312,61.375,69,61,40,79,97.0938,63.0625,61,59,41.125,62.8438,75,61,78.1875,75.125,70,61,
0,0,53.5,75,94,65,104,61,94.5312,64.75,9,86,67,78,93.9688,74.4375,52.3438,71.0312,87,79,77,79,
0,0,104,61,69.125,72.25,77,61,70.5,66.25,85,61,57.5,65.75,72,61,63.125,71.625,2,86,65,79,
0,0,40.25,79.25,44,61,88,75,51,89,104,64,77,79,60.875,67.8125,91,61,14.5938,84.625,91,63,
0,0,88.0625,66.8125,61.4375,64.5,48.6875,66.5,76,61,104,64,76,79,44.5,63.6875,80,77,1,86,99.5625,63.5,
0,0,104,61,97.375,61.4375,71.6875,74.5,58.125,85.5625,46,75,63,79,18.25,79,83.5938,66.0625,1,89,80,61,
0,0,87.375,71.4375,54,89,69.375,73,62.5,85,78,61,79,61,32.75,72,88,74,71,86,64,60,
0,0,32.5,78.0938,51.5625,66.25,83,79,57.5625,84.875,53,60.75,73,88,45.125,66.3125,79,79,96,64,64.5,51,
0,0,104,63.375,87,79,44,79,101,64,30.4375,77,80,61,50.8125,62.3438,72,70,9,86,83.9375,67.25,
0,0,5,86,98,64,74,73,77,79,4,89,52.6875,76.5,101,61,81,79,85,79,84,79,
0,0,33.375,63.5625,86,61,58,61,67,89,104,64,55,56.75,30.5,61,88.6875,69.125,92,79,79,69.25,
0,0,62.5,1,73,89,81.25,78.25,95.2812,62.75,11.5,71.5,70,68,61.3125,62.4062,41.625,79.1875,99,64,64.75,74.875,
0,0,81.1875,69.8438,61.5,73,104,64,82,79,33,79,82,75,52.75,88.1875,86,61,104,61,54.75,59.75,
0,0,64.8125,76.8438,79,77,72,61,75,77,48.5,72.75,53,73.5,78,79,87,61,57,78.875,83.25,64,
0,0,27.25,79.0469,98,61,104,61,49,79,104,64,45,61,62.875,65.5,76.5,66.0625,22,79,84,61,
0,0,1,89,86.9219,73.6875,1,89,73,61,61.625,86,94,79,83.625,63.0938,70.4375,61.6875,14,80,83,79.6562,
0,0,25,79,58,81,53,85,84.3125,74.375,104,64,43.5,73.5,75,61,58.75,65.6875,63.1875,57.625,77,61,
0,0,44.5,74.4531,67.7656,87.0938,104,61,58,69,104,64,64,81,100,64,48,61,91.25,68.75,66.2344,68.3125,
0,0,13.7188,81.5469,79.0625,70.9375,37,77.5,72,69,72.1875,66.625,79,61,52,89,92,61,48,71,79.5,61.5,
0,0,1,86,94.3438,78.5625,104,64,68,70,45.5,61,81,61,82.0938,74.8438,68,86,99,64,56.5,62.5,
0,0,22.6875,75.5938,88,61,104,64,57,73.8125,6,86,63,89,76,61,73,89,88,79,70.5469,74.25,
0,0,70,66,59.9062,67.9688,104,61,80,77,27,70.5,63.5,78.25,51.375,65.5938,92.2812,76.5,104,64,76,61,
0,0,2,86,99.6875,62.3438,86.75,78.25,67,66.0625,50.6875,62.0625,61,78,61.6875,71.5,52.5625,65.6875,99,61,88.2344,66.4688,
0,0,23.8125,73.9375,80,61,88,61,67,68.625,44,67,74,61,56,75.75,64,60,33,79,66,89,
0,0,98,61,104,61.625,104,64,69.5,66.375,63.625,86,85,79,75,79,68.5625,74,30,79,77.5,71.1562,
0,0,26,61,7,86,95,61,79,79,85,79,64.5,68,64,70,47,67.4688,104,64,48.9375,72,
0,0,104,61,50,61,46,61,60.4688,88.9062,95,61,68,65,58,81,81,61,42.875,61.875,79,61,
0,0,73,61,75.9375,70.2188,103,64,55.875,86.4375,104,64,54,56,57,81,91.75,77.6875,17.5,61.5,91.5,70.875,
0,0,104,61,37,79,50,66,72.25,69.75,71.2031,68.7188,37.6875,72.125,104,64,52.5,58.5,38.9062,66.875,70,79.125,
0,0,1,88.3125,88,74,94,61,86,61,104,62.5,104,62,66,60,69,61,76.625,67.875,70,61,
0,0,56.9375,76.2188,69.4375,61.7812,52.0938,65,45,79,28.5,75.5,83,79,50.0625,78,86.5312,66.25,67.5,64,63,61.1562,
0,0,1,86,78.5938,71.5938,37,79,67.5312,74.0938,22,75,84.7188,74.75,68.75,71.125,79.1875,71.0312,65.375,73.25,95,61,
0,0,41.2812,78.0156,75,79,68,72.5,70,86,91.9375,65.25,76,79,84,61,51.6875,70.6875,86.25,65,43,61,
0,0,104,64,74.5,79,58,67,63,60.75,12.5938,85.5625,67,65.25,90,73,69,61,94,77.5,92,61,
0,0,40,79,78.625,79.9375,45.625,66.5,78,75,64,85,74,61,48.0625,68.25,79.1875,67.75,1,86,85.125,79.875,
0,0,1,87,54,89,46.7188,65,82.75,68,101,61,82.5,64.5,56,71,61.875,78.875,104,61,42,75,
0,0,40,79,88,79,40,79,84,79,57.9375,64.5,76,61,76.25,70,92.9062,76.875,57,78,61,61.125,
0,0,40,74,79.5,77.5,20,79,84,79,34.3125,70.625,83,61,90.5,73.0625,91,62.125,27,68,88,74.5,
0,0,104,61,49.8281,62.1562,51,70,81,79,64,89,58.75,82.25,64.9375,65.375,59.6875,58.6875,27.9375,77.9375,70,89,
0,0,73,75,60,68,88,79,57.75,85.25,29,65,71.2812,88.25,65.4375,73,67.0625,68.4062,100,64,64,85,
0,0,22.125,77.125,83.8906,61.3438,48,68,64.9375,88,64,64,63,70,57,88.1875,76.8438,71.9062,56.9375,73.375,82.6406,61.1875,
0,0,1,88.2344,57.5625,65.9062,104,64,47.75,73.25,64,61,69,61,103,64,72.5,77.5,104,64,47,61,
0,0,25.5,75,51.5156,67.9688,56.5,66.25,61,89,11,84,56.1875,30.5,84,79,59.5,71.25,34.0625,73.25,82.7656,65.3125,
0,0,21,79,1,86,68,75,71,65.25,62.8125,67.125,61.5,61.75,45,79,72.9375,74.2188,104,64,49,79,
0,0,12.4062,81.5781,80,79,84,61,82,61,104,64,57,58,87,79,47,61,43,64,57.7031,73.375,
0,0,104,61,68.3906,78.375,25,68.5,82.75,77.8438,68,61,57.25,64.625,62.0625,61.6406,72,70,87,79,53,69,
0,0,94,61,96,61,86.5,79,94.125,66.375,34,65,62,70.0938,66.5625,60.0625,72,61,79,79,63.75,63.8125,
0,0,41.25,75,90.5,65,46,61,75,69,88.5,65.5,78,61,64.9375,79.875,70.625,71.625,81,78.75,69,61,
��ǰΪ��8����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,58.4062,67.9219,69.9062,78.25,59.5,63.5,71.75,75.0625,67.5938,75.8125,35,61,85,79,67.875,65.4375,75,79,68,86,
0,0,1,86,64.6562,72.5,70.8906,77,71.5,89.125,17.6562,68.8125,52.25,61.5,73,86,93,72.4688,56.0625,76.4375,68.5,67.9375,
0,0,104,61,74.5312,61.375,66.5,72.75,73,73.25,51.9688,86.1875,61,59,61.5,64,63.0938,65.8438,34.2188,78,78,61,
0,0,75.1562,77.1016,70,89,87,61,72.5,77.1875,102,64,56,83.5,97,64,52.3438,71.0312,77.625,73.75,72,61,
0,0,104,61,69.125,72.25,77,61,89.5,65.2812,85,61,77,61,67.2812,88.5312,68.5,47,67.6875,71,65,79,
0,0,4,86,79,61,83.0625,72,51,89,40.0312,66.375,71,65.5,60.875,67.8125,60.9688,58.5156,72.1562,68.6875,91,63,
0,0,76.25,65.5938,73,61,48,75,45,79,88,64.75,51,76,46.5,78.3125,100,64,74,86,74,66,
0,0,75,79,51,50,83.625,73,58.125,85.5625,46,75,72,61,104,64,75,61,1,86,80,61,
0,0,78,79,64.5,74,69.375,73,62.5,85,96.25,64.9688,79,61,32.75,72,72.4375,49.4062,71,86,65.1953,78.375,
0,0,52.4688,70.5938,79,61,83,79,57.5625,84.875,36.5,77.5,67.3438,68.8438,45.125,66.3125,79,79,76,75.5,57.2188,71.5625,
0,0,35,79,65,89.9375,76.125,78.5,88.5938,67.6875,45,79,80,61,100,64,60.0312,66.0312,9,86,83,75,
0,0,5,86,98,64,66.4375,69.5,63,89,91,63,81,74.4531,53.0938,66.9688,94,77.1875,87.9375,68.5,64,60,
0,0,18,79,87,61,58,61,54.5,83.5,103,64,55,56.75,66,60,83.25,69.0312,92,79,102,64,
0,0,22,79,73,89,80,61,95.2812,62.75,98.5625,63.0625,70,68,101,64,51,59,99,64,61,64.375,
0,0,104,61,61.5,73,60,58,82,79,28,75,74,86,52.75,88.1875,86,61,86,79,60.5,77.5,
0,0,74.1875,63.0938,79,77,72,61,60,68,104,64,55.5,88.5,66,60,68,86,1,86.5,94.25,75.5,
0,0,93.125,61.125,39,63.5,104,61,56,89,104,64,66.5,70.5,62.875,65.5,76.5,66.0625,49,61,101,64,
0,0,1,89,90,61,99,64,63.0938,64.25,94,65,94,79,83.625,63.0938,66.3438,60,16.1875,68.5,72.5625,70.7969,
0,0,37,79,95,64.3125,104,64,84.3125,74.375,53,89,88,79,99,64,68,86,1,86,88.25,79.9531,
0,0,71,61,67.7656,87.0938,90,61,55.5938,83.5625,104,61,64,81,56.875,82.5,82,75,104,61,66.2344,68.3125,
0,0,13.7188,81.5469,58,58,63.0781,67,72,69,33.7891,67.8594,79,61,100,61,56.3125,66.8125,48,71,79.5,61.5,
0,0,1,86,94.3438,78.5625,104,64,56.625,68.9688,85,79,58,89,79.5,71.625,68,86,91.125,79,88.2734,63.7812,
0,0,104,61.5,66.5,60,104,64,56,81,98,64,72,79,45,79,75.375,70.8125,73,89,64,60,
0,0,75,71,59.9062,67.9688,9,86,80,77,27.5,75,91,79,51.375,65.5938,57.9688,74.8125,104,64,63.5,72.8281,
0,0,32.9688,70.4219,77,61,86.75,78.25,53,89,19,64,61,78,61.125,87.1406,89,79,101,64,57.7734,58.4844,
0,0,12.5,83.4531,83,79,48,70,67,68.625,90.4688,65.75,70.25,78.625,60.125,68.5,83.8906,63.625,33,79,62,59.375,
0,0,100,64,40,74,41,61,45,79,68,61,69,61,43,79,96,64,91,65.375,61.125,59.0938,
0,0,26,61,7,86,104,61,79,79,75,61,44,61,45,61,91.2812,68.7812,104,64,57,58,
0,0,104,63.375,50,61,46,61,64.25,70.3125,60,66,66,60,58,81,81,61,53,84,79,61,
0,0,52.6875,71.4844,91.0156,65,94,65,71.125,86.3125,104,64,68.25,77.25,70,63.375,87.0625,61.25,17.5,61.5,77.25,68,
0,0,75.75,66.75,67.375,64.9375,52.125,67.875,55,89,104,64.9688,71.5,68,48.6562,72.5625,104,64,63.25,84.875,70,79.125,
0,0,1,88.3125,104,62.875,94,61,86,61,83,79,104,62,66,60,68.4375,78,76.625,67.875,93,79,
0,0,56.9375,76.2188,100,64,52.0938,65,104,61.875,28.5,75.5,83,79,79,61,64.875,70.1875,101,61,60.4688,63.125,
0,0,1,86,49,61,102,64,67.5312,74.0938,93.125,75.8125,84.7188,74.75,68.75,71.125,61.2969,57.5,36.2188,62.2188,72,72,
0,0,78.9375,78.7188,102,61,68,72.5,61,78,91.9375,65.25,64.5,84.125,38.6875,75.7969,101,64,28.5,64,89,61,
0,0,12.7812,89.9219,74.5,79,99,64,73.6875,65,12.5938,85.5625,76,79,79,61,69,61,49,79,92,61,
0,0,37,75,99.9688,64.2969,104,64,78,75,2.5,87.5,74.75,74.75,72,68,79.1875,67.75,1,86,85.125,79.875,
0,0,1,89,104,61,46.7188,65,82.75,68,67,63.5,82.5,64.5,57.75,68.5,79.5,79.3906,29,67,77,61,
0,0,93.7344,68.0938,82,79,40,79,101,64,73.4688,63.8125,76,61,76.25,70,92.9062,76.875,57,78,61,61.125,
0,0,57.5312,3.90625,79.5,77.5,45.3438,79.5,92,61,101,61,72,68,80,61,91,62.125,1,86,82.5312,71.0469,
0,0,36.2188,69.2031,69,61,75,70,59,89,58,70,58.75,82.25,62,89,85,77,66.2188,60,61.375,68.6875,
0,0,73,75,60,68,104,64,57.75,85.25,26,79,63.25,88.75,87,61,84,79,1,88,103,64,
0,0,93,61,69,77,48,68,81,79,104,64,67.5,65,46.375,79.5,76.0312,74.2812,95.125,62,62,70.875,
0,0,1,88.2344,57.5625,65.9062,104,64,39.7812,77.2812,104,61,69,61,103,64,75.9375,69.5312,104,64,64,68,
0,0,80.0938,67.5312,82.6875,77.7188,56.5,66.25,73.0625,87.4688,11,84,72,70,84,79,88.7969,65.1562,18.3125,73,77,61,
0,0,21,79,66.7344,72.0625,63.625,61,85.75,71.25,80.4531,61.4688,58,64.625,64,60,73.0938,75.6875,91,79,64,85,
0,0,77,66.4531,97.2188,63.875,84,61,69,61,55,66,56.5,47,104,64,58.4375,70.625,43,64,57.7031,73.375,
0,0,104,61,70.3906,73.9219,54.3438,63.75,82.75,77.8438,68,61,55.1406,74.25,62.0625,61.6406,71,61,39.0156,74.75,61.2188,79.125,
0,0,56.1875,75.9375,40.8125,63,64.0156,71.5,94.125,66.375,34,65,73,88.5,66.5625,60.0625,72,61,79,79,73,61,
0,0,70.4688,68.6094,47.0312,61.1719,86.2031,74.25,75,69,77.75,65.25,89,70.0938,104,61,67.8438,61.0938,67.25,66.5,69,61,
��ǰΪ��9����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,18,79,79.7031,77,59.5,63.5,79.5,68.625,11,71,35,61,85,79,73,61,85,79,64,62,
0,0,10,89,64.6562,72.5,94.9375,68.75,56.375,69.2188,104,61,86,79,36,61,66.5312,60,92,72,63.5977,66.9844,
0,0,44.625,74.1484,100,64,81.0156,65,71.5,72.3125,68,65,60,66,61.5,64,63.0938,65.8438,34.2188,78,42.3516,72.6875,
0,0,104,61,70,89,48,72,72.5,77.1875,102,64,56,83.5,68,61,52.3438,71.0312,70.9766,72.375,74,61,
0,0,1,89,69.125,72.25,77,61,93,61,93,79,82,79,58.1875,68.875,68.5,47,67.6875,71,75,71.2812,
0,0,95,61,33,79,73,61,47,75,91,61,54,79.5,42,69,83,79,72.1562,68.6875,64.3281,73.4844,
0,0,93.6328,64.4531,50,66.75,101,61,50,74,53.2656,68.5938,54.625,74.875,46.5,78.3125,100,64,57,76,74,66,
0,0,75,79,60,66,68.875,66.625,69.5,89.5,46,75,60,81,79,79,75,61,78,67.75,56.7617,68.9922,
0,0,29,79,71,61,102,64,62.5,85,70.5,70.5,79,61,82.0938,65.0938,60.125,55.9844,48.5,72,53,69,
0,0,104,61,79,61,83,79,74,61,83.2031,64.25,72.25,63.3672,82.0938,71.7812,56.25,46,67.625,67.75,57.2188,71.5625,
0,0,84.5,73.7734,46.3906,73.0625,38.5,64,56,89,104,64,70,89,27.25,68.5,104,64,51,88,80,61,
0,0,60,83,98,64,85.4453,79,63,89,75,61,81,74.4531,61.5,84.7969,84.9062,66.3594,87.9375,68.5,56.9375,55.0312,
0,0,1,86,80,79,78,72.75,54.5,83.5,103,64,98,61,102,61,51.4062,73.0312,92,79,81,79,
0,0,1,86,73,89,17,61,85.25,70.7031,98.5625,63.0625,54,75,66.75,64.8125,51,59,99,64,64,60,
0,0,104,61,66.2344,88.8125,60,58,86.2656,63.1719,100,61,72.8594,75.875,98,64,61.8516,54.8281,99,61,60.5,77.5,
0,0,47,61,82,79,1,86,102,64,101.355,64.8203,63,70,68.5,61,83.2812,70.4688,101,61,51.4844,58.8125,
